queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       102,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       103,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       104,    283177,        49,         2,    283228,       192,      0.12,      0.10,      0.02
       105,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       106,    283177,        48,         3,    283228,       192,      0.13,      0.11,      0.01
       107,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       108,    283177,        49,         2,    283228,       128,      0.13,      0.12,      0.01
       109,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       110,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       111,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       112,    283171,        34,        23,    283228,      1472,      0.25,      0.12,      0.13
       113,    283177,        49,         2,    283228,       128,      0.14,      0.12,      0.02
       114,    283176,        47,         5,    283228,       320,      0.16,      0.12,      0.04
       115,    283178,        50,         0,    283228,         0,      0.09,      0.09,      0.00
       116,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       117,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       118,    283177,        49,         2,    283228,       128,      0.15,      0.12,      0.02
       119,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       120,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.02
       121,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       122,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       123,    283177,        49,         2,    283228,       128,      0.14,      0.12,      0.02
       124,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       125,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       126,    283178,        50,         0,    283228,         0,      0.13,      0.12,      0.00
       127,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       128,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       129,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       130,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       131,    283177,        49,         2,    283228,       128,      0.12,      0.11,      0.01
       132,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.02
       133,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.01
       134,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       135,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       136,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       137,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       138,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       139,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       140,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       141,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       142,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       143,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       144,    283175,        49,         4,    283228,       256,      0.24,      0.12,      0.12
       145,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       146,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.01
       147,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       148,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       149,    283178,        50,         0,    283228,         0,      0.10,      0.09,      0.00
       150,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       151,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.02
       152,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       153,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       154,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       155,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       156,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       157,    283177,        49,         2,    283228,       128,      0.13,      0.12,      0.02
       158,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       159,    283177,        48,         3,    283228,       192,      0.14,      0.12,      0.02
       160,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       161,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       162,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       163,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       164,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       165,    283178,        50,         0,    283228,         0,      0.10,      0.09,      0.00
       166,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       167,    283177,        48,         3,    283228,       192,      0.13,      0.11,      0.01
       168,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       169,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       170,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       171,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.02
       172,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       173,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.02
       174,    283178,        50,         0,    283228,         0,      0.13,      0.12,      0.00
       175,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       176,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       177,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       178,    283174,        49,         5,    283228,       384,      0.15,      0.11,      0.03
       179,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       180,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       181,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       182,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       183,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       184,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       185,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       186,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       187,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       188,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       189,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       190,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       191,    283177,        49,         2,    283228,       128,      0.24,      0.12,      0.12
       192,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       193,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       194,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       195,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.02
       196,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       197,    283177,        49,         2,    283228,       128,      0.12,      0.11,      0.01
       198,    283176,        48,         4,    283228,       256,      0.15,      0.13,      0.02
       199,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       200,    283177,        48,         3,    283228,       192,      0.14,      0.12,      0.02
       201,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       202,    283176,        49,         3,    283228,       192,      0.13,      0.11,      0.02
       203,    283177,        49,         2,    283228,       128,      0.12,      0.10,      0.01
       204,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       205,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       206,    283177,        48,         3,    283228,       192,      0.13,      0.11,      0.01
       207,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       208,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       209,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       210,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       211,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       212,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       213,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       214,    283176,        49,         3,    283228,       192,      0.15,      0.12,      0.03
       215,    283177,        49,         2,    283228,       128,      0.12,      0.10,      0.02
       216,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       217,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       218,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       219,    283177,        49,         2,    283228,       128,      0.12,      0.10,      0.01
       220,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       221,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       222,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       223,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       224,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       225,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       226,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       227,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       228,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       229,    283173,        49,         6,    283228,       384,      0.28,      0.11,      0.16
       230,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       231,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       232,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       233,    283176,        47,         5,    283228,       320,      0.15,      0.12,      0.03
       234,    283178,        50,         0,    283228,         0,      0.09,      0.09,      0.00
       235,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       236,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       237,    283177,        49,         2,    283228,       128,      0.13,      0.12,      0.01
       238,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       239,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       240,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       241,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       242,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       243,    283176,        31,        21,    283228,      1408,      0.25,      0.12,      0.13
       244,    283173,        47,         8,    283228,       960,      0.15,      0.11,      0.04
       245,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.02
       246,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       247,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       248,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       249,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       250,    283178,        50,         0,    283228,         0,      0.13,      0.12,      0.00
       251,    283177,        43,         8,    283228,       512,      0.17,      0.12,      0.05
       252,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       253,    283177,        49,         2,    283228,       128,      0.12,      0.11,      0.01
       254,    283175,        49,         4,    283228,       256,      0.14,      0.11,      0.02
       255,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       256,    283177,        49,         2,    283228,       128,      0.12,      0.11,      0.01
       257,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       258,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.01
       259,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       260,    283176,        47,         5,    283228,       320,      0.15,      0.12,      0.03
       261,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       262,    283177,        49,         2,    283228,       192,      0.11,      0.09,      0.02
       263,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       264,    283177,        49,         2,    283228,       256,      0.13,      0.11,      0.02
       265,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       266,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       267,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       268,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       269,    283177,        48,         3,    283228,       192,      0.15,      0.11,      0.03
       270,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       271,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.01
       272,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       273,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       274,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       275,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       276,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       277,    283177,        49,         2,    283228,       128,      0.12,      0.11,      0.01
       278,    283178,        50,         0,    283228,         0,      0.13,      0.12,      0.00
       279,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       280,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       281,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       282,    283177,        48,         3,    283228,       192,      0.13,      0.11,      0.02
       283,    283177,        49,         2,    283228,       128,      0.13,      0.12,      0.01
       284,    283177,        49,         2,    283228,       128,      0.12,      0.11,      0.01
       285,    283177,        49,         2,    283228,       128,      0.13,      0.12,      0.01
       286,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       287,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       288,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       289,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       290,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       291,    283176,        47,         5,    283228,       320,      0.16,      0.13,      0.04
       292,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       293,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       294,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       295,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       296,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       297,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       298,    283176,        49,         3,    283228,       192,      0.13,      0.11,      0.02
       299,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       300,    283177,        45,         6,    283228,      1472,      0.12,      0.08,      0.03
       301,    283177,        48,         3,    283228,       192,      0.14,      0.12,      0.02
       302,    283175,        47,         6,    283228,       384,      0.16,      0.12,      0.03
       303,    283176,        49,         3,    283228,       192,      0.13,      0.11,      0.01
       304,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       305,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       306,    283176,        44,         8,    283228,       576,      0.17,      0.12,      0.05
       307,    283177,        49,         2,    283228,       128,      0.15,      0.10,      0.05
       308,    283177,        49,         2,    283228,       128,      0.14,      0.11,      0.03
       309,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       310,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       311,    283177,        49,         2,    283228,       128,      0.14,      0.12,      0.02
       312,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       313,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       314,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       315,    283177,        48,         3,    283228,       192,      0.14,      0.12,      0.02
       316,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       317,    283173,        49,         6,    283228,       384,      0.14,      0.11,      0.03
       318,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       319,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       320,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       321,    283176,        48,         4,    283228,       640,      0.13,      0.10,      0.03
       322,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       323,    283177,        49,         2,    283228,       128,      0.12,      0.10,      0.01
       324,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       325,    283160,        44,        24,    283228,      1536,      0.26,      0.12,      0.13
       326,    283178,        50,         0,    283228,         0,      0.10,      0.09,      0.00
       327,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       328,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       329,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       330,    283177,        49,         2,    283228,       128,      0.12,      0.10,      0.02
       331,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       332,    283175,        49,         4,    283228,       256,      0.15,      0.12,      0.02
       333,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       334,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       335,    283176,        49,         3,    283228,       192,      0.14,      0.12,      0.02
       336,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       337,    283177,        48,         3,    283228,       192,      0.13,      0.11,      0.01
       338,    283177,        49,         2,    283228,       128,      0.12,      0.10,      0.01
       339,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.02
       340,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       341,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       342,    283176,        47,         5,    283228,       320,      0.16,      0.12,      0.04
       343,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       344,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       345,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       346,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       347,    283178,        50,         0,    283228,         0,      0.08,      0.08,      0.00
       348,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       349,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.01
       350,    283176,        49,         3,    283228,       192,      0.14,      0.11,      0.02
       351,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       352,    283176,        48,         4,    283228,       256,      0.13,      0.11,      0.02
       353,    283177,        48,         3,    283228,       192,      0.15,      0.13,      0.02
       354,    283177,        49,         2,    283228,       128,      0.12,      0.10,      0.02
       355,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       356,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       357,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       358,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       359,    283178,        50,         0,    283228,         0,      0.10,      0.09,      0.00
       360,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       361,    283178,        50,         0,    283228,         0,      0.10,      0.09,      0.00
       362,    283178,        50,         0,    283228,         0,      0.10,      0.09,      0.00
       363,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       364,    283175,        47,         6,    283228,       448,      0.17,      0.12,      0.05
       365,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       366,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       367,    283178,        50,         0,    283228,         0,      0.13,      0.12,      0.00
       368,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       369,    283176,        47,         5,    283228,       320,      0.16,      0.12,      0.04
       370,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       371,    283177,        49,         2,    283228,       128,      0.14,      0.12,      0.02
       372,    283177,        49,         2,    283228,       192,      0.13,      0.12,      0.01
       373,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       374,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       375,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       376,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       377,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       378,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       379,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       380,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       381,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       382,    283177,        48,         3,    283228,       192,      0.25,      0.12,      0.13
       383,    283178,        50,         0,    283228,         0,      0.10,      0.09,      0.00
       384,    283177,        47,         4,    283228,       256,      0.14,      0.12,      0.02
       385,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       386,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       387,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       388,    283175,        49,         4,    283228,       256,      0.15,      0.12,      0.03
       389,    283173,        42,        13,    283228,       832,      0.20,      0.11,      0.08
       390,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       391,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       392,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       393,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       394,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       395,    283148,        40,        40,    283228,      2560,      0.36,      0.11,      0.24
       396,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       397,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       398,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       399,    283175,        48,         5,    283228,       320,      0.17,      0.12,      0.05
       400,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       401,    283177,        48,         3,    283228,       192,      0.14,      0.12,      0.02
       402,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.02
       403,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       404,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.02
       405,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       406,    283177,        46,         5,    283228,       320,      0.15,      0.11,      0.04
       407,    283174,        47,         7,    283228,       448,      0.16,      0.12,      0.04
       408,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       409,    283176,        49,         3,    283228,       192,      0.13,      0.10,      0.03
       410,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       411,    283176,        40,        12,    283228,       768,      0.20,      0.12,      0.08
       412,    283176,        49,         3,    283228,       192,      0.12,      0.11,      0.01
       413,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       414,    283177,        47,         4,    283228,       320,      0.15,      0.11,      0.03
       415,    283176,        44,         8,    283228,      2944,      0.13,      0.09,      0.04
       416,    283177,        48,         3,    283228,       256,      0.12,      0.11,      0.01
       417,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       418,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       419,    283176,        28,        24,    283228,      1536,      0.26,      0.10,      0.15
       420,    283174,        49,         5,    283228,       320,      0.15,      0.12,      0.03
       421,    283175,        49,         4,    283228,       256,      0.14,      0.11,      0.03
       422,    283177,        49,         2,    283228,       128,      0.12,      0.11,      0.02
       423,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       424,    283177,         0,        51,    283228,      3520,      0.42,      0.11,      0.31
       425,    283177,        48,         3,    283228,       192,      0.16,      0.12,      0.03
       426,    283177,        49,         2,    283228,       128,      0.12,      0.10,      0.01
       427,    283177,        49,         2,    283228,       128,      0.12,      0.11,      0.01
       428,    283176,        49,         3,    283228,       192,      0.13,      0.12,      0.01
       429,    283177,        49,         2,    283228,       128,      0.12,      0.10,      0.01
       430,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       431,    283173,        48,         7,    283228,      1344,      0.13,      0.08,      0.04
       432,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       433,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       434,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       435,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       436,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       437,    283176,        49,         3,    283228,       448,      0.12,      0.09,      0.02
       438,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       439,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       440,    283177,        49,         2,    283228,       128,      0.11,      0.09,      0.01
       441,    283175,        30,        23,    283228,      1536,      0.25,      0.11,      0.14
       442,    283177,        48,         3,    283228,       192,      0.12,      0.10,      0.02
       443,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       444,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       445,    283177,        48,         3,    283228,       192,      0.14,      0.12,      0.02
       446,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       447,    283177,        47,         4,    283228,       256,      0.14,      0.11,      0.03
       448,    283156,        39,        33,    283228,      2304,      0.33,      0.12,      0.20
       449,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       450,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       451,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       452,    283177,        47,         4,    283228,       256,      0.13,      0.10,      0.03
       453,    283177,        49,         2,    283228,       192,      0.10,      0.08,      0.01
       454,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.02
       455,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       456,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       457,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       458,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       459,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       460,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       461,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       462,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       463,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       464,    283177,        49,         2,    283228,       128,      0.27,      0.11,      0.16
       465,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       466,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       467,    283163,        47,        18,    283228,      1152,      0.24,      0.12,      0.12
       468,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       469,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       470,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.01
       471,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       472,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       473,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       474,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       475,    283177,        45,         6,    283228,       448,      0.16,      0.11,      0.04
       476,    283177,        48,         3,    283228,       192,      0.13,      0.11,      0.02
       477,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       478,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       479,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       480,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       481,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       482,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       483,    283178,        50,         0,    283228,         0,      0.09,      0.09,      0.00
       484,    283177,        49,         2,    283228,       128,      0.12,      0.10,      0.01
       485,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       486,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       487,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       488,    283178,        50,         0,    283228,         0,      0.13,      0.13,      0.00
       489,    283178,        50,         0,    283228,         0,      0.13,      0.13,      0.00
       490,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       491,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       492,    283177,        46,         5,    283228,       320,      0.15,      0.12,      0.03
       493,    283173,        49,         6,    283228,       512,      0.15,      0.12,      0.04
       494,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       495,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       496,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       497,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
       498,    283176,        47,         5,    283228,       320,      0.15,      0.12,      0.03
       499,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
