queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,    480154,         8,        27,     13824,         0,      0.30,      0.10,      0.20,      0.00
         1,    480169,        15,         5,      3584,         0,      0.12,      0.09,      0.03,      0.00
         2,    480152,        16,        21,     14336,         0,      0.22,      0.09,      0.13,      0.00
         3,    480132,        11,        46,     51200,         0,      0.44,      0.09,      0.35,      0.00
         4,    480169,        14,         6,      6144,         0,      0.12,      0.09,      0.03,      0.00
         5,    480147,         8,        34,     17408,         0,      0.32,      0.09,      0.23,      0.00
         6,    480130,        10,        49,     26112,         0,      0.40,      0.10,      0.30,      0.00
         7,    480166,        10,        13,     11776,         0,      0.18,      0.09,      0.09,      0.00
         8,    480165,        15,         9,      5120,         0,      0.17,      0.09,      0.07,      0.00
         9,    480168,        14,         7,      5632,         0,      0.17,      0.09,      0.08,      0.00
        10,    480139,         9,        41,     29184,         0,      0.32,      0.09,      0.23,      0.00
        11,    480159,         6,        24,     36352,         0,      0.25,      0.09,      0.16,      0.00
        12,    480143,        18,        28,     16896,         0,      0.32,      0.09,      0.22,      0.00
        13,    480156,         7,        26,     14336,         0,      0.27,      0.10,      0.17,      0.00
        14,    480069,         0,       120,     61440,         0,      0.88,      0.10,      0.78,      0.00
        15,    480147,        10,        32,     47104,         0,      0.32,      0.09,      0.22,      0.00
        16,    480138,        13,        38,     21504,         0,      0.38,      0.10,      0.28,      0.00
        17,    480144,         4,        41,     22016,         0,      0.40,      0.10,      0.30,      0.00
        18,    480165,         7,        17,      9216,         0,      0.23,      0.10,      0.13,      0.00
        19,    480148,        12,        29,     14848,         0,      0.30,      0.10,      0.20,      0.00
        20,    480155,         0,        34,     17408,         0,      0.30,      0.10,      0.20,      0.00
        21,    480161,        13,        15,     12288,         0,      0.21,      0.09,      0.12,      0.00
        22,    480169,         1,        19,      9728,         0,      0.20,      0.09,      0.11,      0.00
        23,    480166,        17,         6,      3072,         0,      0.12,      0.09,      0.04,      0.00
        24,    480162,        17,        10,      5120,         0,      0.15,      0.09,      0.06,      0.00
        25,    480158,         5,        26,     16384,         0,      0.27,      0.09,      0.17,      0.00
        26,    480158,         2,        29,     15872,         0,      0.29,      0.10,      0.19,      0.00
        27,    480163,        18,         8,      4096,         0,      0.14,      0.09,      0.04,      0.00
        28,    480137,        17,        35,     26624,         0,      0.30,      0.09,      0.21,      0.00
        29,    480155,         9,        25,     23040,         0,      0.28,      0.09,      0.18,      0.00
        30,    480146,         6,        37,     20992,         0,      0.31,      0.10,      0.21,      0.00
        31,    480159,        14,        16,     11264,         0,      0.21,      0.09,      0.11,      0.00
        32,    480165,        19,         5,      3584,         0,      0.13,      0.09,      0.03,      0.00
        33,    480166,        16,         7,      4096,         0,      0.13,      0.09,      0.04,      0.00
        34,    480084,         5,       100,     53248,         0,      0.84,      0.10,      0.74,      0.00
        35,    480160,        12,        17,     16896,         0,      0.19,      0.10,      0.09,      0.00
        36,    480165,         7,        17,     10240,         0,      0.20,      0.09,      0.11,      0.00
        37,    480163,        14,        12,      6656,         0,      0.16,      0.09,      0.07,      0.00
        38,    479985,         0,       204,    104448,         0,      1.41,      0.10,      1.31,      0.00
        39,    480143,        14,        32,     19456,         0,      0.32,      0.10,      0.22,      0.00
        40,    480149,         4,        36,     35328,         0,      0.33,      0.09,      0.23,      0.00
        41,    480162,        16,        11,      9216,         0,      0.15,      0.09,      0.06,      0.00
        42,    480163,        14,        12,      6656,         0,      0.17,      0.09,      0.08,      0.00
        43,    480140,         3,        46,     67072,         0,      0.34,      0.09,      0.26,      0.00
        44,    480165,        13,        11,     10240,         0,      0.15,      0.09,      0.06,      0.00
        45,    480155,         0,        34,     18432,         0,      0.31,      0.10,      0.22,      0.00
        46,    480168,        10,        11,      7680,         0,      0.17,      0.09,      0.08,      0.00
        47,    480164,         9,        16,      9728,         0,      0.23,      0.10,      0.13,      0.00
        48,    480169,         7,        13,      7680,         0,      0.16,      0.09,      0.07,      0.00
        49,    480139,         3,        47,     25088,         0,      0.39,      0.09,      0.29,      0.00
        50,    480139,        11,        39,     20480,         0,      0.35,      0.10,      0.25,      0.00
        51,    480082,        11,        96,    208896,         0,      0.73,      0.09,      0.64,      0.00
        52,    480169,         3,        17,      8704,         0,      0.22,      0.10,      0.12,      0.00
        53,    480105,        14,        70,     43008,         0,      0.58,      0.10,      0.48,      0.00
        54,    480161,         9,        19,     10752,         0,      0.20,      0.10,      0.10,      0.00
        55,    480158,        16,        15,      9728,         0,      0.19,      0.09,      0.10,      0.00
        56,    480156,         5,        28,     15360,         0,      0.29,      0.10,      0.20,      0.00
        57,    480164,        13,        12,     18432,         0,      0.18,      0.10,      0.08,      0.00
        58,    480131,        17,        41,     29696,         0,      0.33,      0.10,      0.24,      0.00
        59,    480144,        16,        29,     65024,         0,      0.27,      0.09,      0.18,      0.00
        60,    480166,         3,        20,     15872,         0,      0.21,      0.09,      0.11,      0.00
        61,    480165,        16,         8,      5632,         0,      0.18,      0.10,      0.08,      0.00
        62,    480133,        15,        41,     21504,         0,      0.36,      0.10,      0.26,      0.00
        63,    480159,        14,        16,     11264,         0,      0.19,      0.10,      0.09,      0.00
        64,    480152,        14,        23,     13312,         0,      0.25,      0.10,      0.15,      0.00
