queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,   1822624,       496,        59,     59392,         0,      0.98,      0.50,      0.48,      0.00
         1,   1805328,         0,     17851,  18134016,         0,    111.88,      0.49,    111.35,      0.00
         2,   1822096,         0,      1083,   1097216,         0,      7.94,      0.48,      7.45,      0.00
         3,   1822653,       426,       100,    102400,         0,      1.30,      0.51,      0.79,      0.00
         4,   1822644,       261,       274,    280576,         0,      2.36,      0.50,      1.86,      0.00
         5,   1822136,       388,       655,    666624,         0,      5.04,      0.50,      4.54,      0.00
         6,   1822296,       224,       659,    669696,         0,      4.96,      0.48,      4.47,      0.00
         7,   1822663,       275,       241,    246272,         0,      2.17,      0.51,      1.66,      0.00
         8,   1816778,         0,      6401,   6500864,         0,     42.57,      0.50,     42.04,      0.00
         9,   1735695,         0,     87484,  88898048,         0,    495.67,      0.50,    494.89,      0.00
        10,   1814853,         0,      8326,   8452608,         0,     53.78,      0.48,     53.28,      0.00
        11,   1780749,         0,     42430,  43122176,         0,    245.81,      0.54,    245.13,      0.00
        12,   1822679,       382,       118,    120832,         0,      1.35,      0.50,      0.84,      0.00
        13,   1783661,         0,     39518,  40140288,         0,    230.65,      0.49,    230.03,      0.00
        14,   1816773,         0,      6406,   6518784,         0,     42.01,      0.51,     41.47,      0.00
        15,   1821967,         0,      1212,   1229824,         0,      8.85,      0.51,      8.33,      0.00
        16,   1822660,       374,       145,    148480,         0,      1.59,      0.51,      1.08,      0.00
        17,   1805443,         0,     17736,  18019840,         0,    111.02,      0.48,    110.48,      0.00
        18,   1822619,       423,       137,    139264,         0,      1.50,      0.50,      1.00,      0.00
        19,   1822378,       404,       397,    406528,         0,      3.10,      0.50,      2.60,      0.00
        20,   1822618,       187,       374,    382976,         0,      3.11,      0.53,      2.57,      0.00
        21,   1822410,         0,       769,    780800,         0,      5.82,      0.53,      5.29,      0.00
        22,   1821865,       290,      1024,   1048576,         0,      7.58,      0.51,      7.06,      0.00
        23,   1799365,         0,     23814,  24198656,         0,    144.21,      0.50,    143.64,      0.00
        24,   1812238,         0,     10941,  11113472,         0,     70.31,      0.50,     69.78,      0.00
        25,   1822014,       266,       899,    920576,         0,      6.68,      0.49,      6.19,      0.00
        26,   1822668,       461,        50,     51200,         0,      0.86,      0.48,      0.38,      0.00
        27,   1734603,         0,     88576,  90008064,         0,    502.72,      0.47,    501.97,      0.00
        28,   1822660,       431,        88,     89088,         0,      1.20,      0.51,      0.68,      0.00
        29,   1814084,         0,      9095,   9233920,         0,     58.75,      0.48,     58.25,      0.00
        30,   1822458,         0,       721,    734720,         0,      5.40,      0.49,      4.90,      0.00
        31,   1822459,       325,       395,    404480,         0,      3.23,      0.50,      2.72,      0.00
        32,   1822679,       345,       155,    158720,         0,      1.66,      0.51,      1.15,      0.00
        33,   1822593,        85,       501,    513024,         0,      4.00,      0.50,      3.50,      0.00
        34,   1822629,       491,        59,     60416,         0,      0.91,      0.49,      0.41,      0.00
        35,   1821859,         0,      1320,   1342976,         0,      9.25,      0.49,      8.75,      0.00
        36,   1822203,         0,       976,    994816,         0,      7.14,      0.51,      6.62,      0.00
        37,   1822310,         0,       869,    881664,         0,      6.62,      0.50,      6.11,      0.00
        38,   1821985,        32,      1162,   1189888,         0,      8.31,      0.51,      7.79,      0.00
        39,   1814896,         0,      8283,   8418304,         0,     54.29,      0.52,     53.75,      0.00
        40,   1822454,         0,       725,    732672,         0,      5.42,      0.52,      4.90,      0.00
        41,   1822586,       467,       126,    129024,         0,      1.47,      0.52,      0.94,      0.00
        42,   1814324,         0,      8855,   8997888,         0,     57.81,      0.50,     57.28,      0.00
        43,   1822271,       162,       746,    763904,         0,      5.45,      0.53,      4.91,      0.00
        44,   1822675,       462,        42,     42496,         0,      0.87,      0.49,      0.38,      0.00
        45,   1822256,        14,       909,    930816,         0,      6.78,      0.51,      6.26,      0.00
        46,   1822664,       480,        35,     35840,         0,      0.77,      0.48,      0.29,      0.00
        47,   1822047,         0,      1132,   1150976,         0,      8.03,      0.48,      7.54,      0.00
        48,   1822638,       426,       115,    117760,         0,      1.37,      0.50,      0.87,      0.00
        49,   1822631,       331,       217,    220160,         0,      1.96,      0.49,      1.47,      0.00
        50,   1816962,         0,      6217,   6318592,         0,     41.33,      0.49,     40.82,      0.00
        51,   1822655,       425,        99,    101376,         0,      1.27,      0.51,      0.76,      0.00
        52,   1822319,       321,       539,    551936,         0,      4.37,      0.53,      3.83,      0.00
        53,   1822383,        56,       740,    757760,         0,      5.49,      0.50,      4.98,      0.00
        54,   1821892,         0,      1287,   1307136,         0,      9.03,      0.50,      8.52,      0.00
        55,   1822567,       335,       277,    282624,         0,      2.47,      0.51,      1.96,      0.00
        56,   1822165,       188,       826,    838656,         0,      5.94,      0.49,      5.44,      0.00
        57,   1822659,       417,       103,    105472,         0,      1.25,      0.51,      0.74,      0.00
        58,   1822563,       332,       284,    289792,         0,      2.44,      0.51,      1.93,      0.00
        59,   1822005,       365,       809,    828416,         0,      6.25,      0.51,      5.73,      0.00
        60,   1822636,       283,       260,    261120,         0,      2.27,      0.51,      1.76,      0.00
        61,   1817218,         0,      5961,   6062080,         0,     39.46,      0.49,     38.95,      0.00
        62,   1822235,       493,       451,    457728,         0,      3.72,      0.52,      3.19,      0.00
        63,   1822497,         0,       682,    693760,         0,      5.21,      0.55,      4.66,      0.00
        64,   1822507,       487,       185,    187904,         0,      1.83,      0.51,      1.31,      0.00
        65,   1822526,        89,       564,    577536,         0,      4.29,      0.53,      3.75,      0.00
        66,   1822325,       147,       707,    723968,         0,      5.38,      0.54,      4.83,      0.00
        67,   1816011,         0,      7168,   7287296,         0,     46.59,      0.52,     46.05,      0.00
        68,   1804072,         0,     19107,  19407872,         0,    117.81,      0.52,    117.23,      0.00
        69,   1822129,       373,       677,    693248,         0,      5.10,      0.53,      4.56,      0.00
