queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,   2189359,         0,        98,     99840,         0,      1.25,      0.60,      0.65,      0.00
         1,   2189098,         0,       359,    365568,         0,      2.98,      0.63,      2.34,      0.00
         2,   2189354,        29,        74,     75776,         0,      1.13,      0.62,      0.51,      0.00
         3,   2189351,        22,        84,     86016,         0,      1.25,      0.63,      0.61,      0.00
         4,   2188258,         0,      1199,   1223168,         0,      8.66,      0.65,      8.00,      0.00
         5,   2189129,         0,       328,    333824,         0,      2.77,      0.60,      2.16,      0.00
         6,   2187688,         0,      1769,   1807360,         0,     12.34,      0.64,     11.69,      0.00
         7,   2189403,        25,        29,     29696,         0,      0.83,      0.62,      0.21,      0.00
         8,   2189368,         0,        89,     91136,         0,      1.17,      0.60,      0.58,      0.00
         9,   2189338,         0,       119,    121856,         0,      1.40,      0.65,      0.75,      0.00
        10,   2189264,         0,       193,    197120,         0,      1.86,      0.62,      1.24,      0.00
        11,   2189361,        33,        63,     64000,         0,      0.99,      0.62,      0.37,      0.00
        12,   2189415,        25,        17,     17408,         0,      0.72,      0.59,      0.12,      0.00
        13,   2189403,         8,        46,     46592,         0,      0.95,      0.62,      0.32,      0.00
        14,   2189195,         0,       262,    266240,         0,      2.50,      0.65,      1.85,      0.00
        15,   2189398,         0,        59,     59904,         0,      1.02,      0.60,      0.42,      0.00
        16,   2189416,        38,         3,      3072,         0,      0.56,      0.53,      0.03,      0.00
        17,   2187075,         0,      2382,   2432000,         0,     16.01,      0.60,     15.41,      0.00
        18,   2189397,        36,        24,     24576,         0,      0.82,      0.62,      0.20,      0.00
        19,   2187106,         0,      2351,   2397184,         0,     16.20,      0.64,     15.54,      0.00
        20,   2189415,        39,         3,      3072,         0,      0.56,      0.53,      0.02,      0.00
        21,   2189412,        37,         8,      8192,         0,      0.61,      0.55,      0.05,      0.00
        22,   2181485,         0,      7972,   8140800,         0,     51.68,      0.57,     51.08,      0.00
        23,   2189376,         0,        81,     82432,         0,      1.17,      0.62,      0.55,      0.00
        24,   2189417,        39,         1,      1024,         0,      0.62,      0.61,      0.01,      0.00
        25,   2189371,        33,        53,     54272,         0,      1.02,      0.63,      0.39,      0.00
