queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,    466943,         0,     13246,  13479936,         0,     67.78,      0.10,     67.66,      0.00
         1,    480130,        38,        21,     21504,         0,      0.24,      0.10,      0.14,      0.00
         2,    480003,        11,       175,    178176,         0,      1.22,      0.09,      1.13,      0.00
         3,    480105,        23,        61,     61440,         0,      0.55,      0.10,      0.45,      0.00
         4,    480140,        27,        22,     22528,         0,      0.22,      0.10,      0.12,      0.00
         5,    473815,         0,      6374,   6484992,         0,     34.74,      0.09,     34.63,      0.00
         6,    227669,         0,    252520, 257056768,         0,    589.18,      0.10,    588.71,      0.00
         7,    480104,        25,        60,     61440,         0,      0.42,      0.09,      0.33,      0.00
         8,    480123,        11,        55,     55808,         0,      0.42,      0.10,      0.31,      0.00
         9,    480140,        31,        18,     18432,         0,      0.21,      0.10,      0.11,      0.00
        10,    480120,         2,        67,     68608,         0,      0.46,      0.09,      0.36,      0.00
        11,    480132,        30,        27,     27648,         0,      0.25,      0.10,      0.15,      0.00
        12,    480140,         0,        49,     50176,         0,      0.39,      0.09,      0.29,      0.00
        13,    479248,         9,       932,    951296,         0,      5.57,      0.09,      5.48,      0.00
        14,    456809,         0,     23380,  23804416,         0,    122.81,      0.11,    122.65,      0.00
        15,    480148,        21,        20,     20480,         0,      0.26,      0.11,      0.15,      0.00
        16,    480138,         0,        51,     50688,         0,      0.45,      0.09,      0.35,      0.00
        17,    470458,         0,      9731,   9910784,         0,     52.53,      0.10,     52.41,      0.00
        18,    478784,         0,      1405,   1426432,         0,      8.36,      0.10,      8.26,      0.00
        19,    477831,         0,      2358,   2398720,         0,     13.19,      0.10,     13.08,      0.00
        20,    473624,         0,      6565,   6683136,         0,     35.50,      0.10,     35.39,      0.00
        21,    480147,        15,        27,     27648,         0,      0.32,      0.11,      0.21,      0.00
        22,    470887,         0,      9302,   9468416,         0,     49.38,      0.10,     49.26,      0.00
        23,    480133,        23,        33,     33792,         0,      0.31,      0.10,      0.21,      0.00
        24,    480003,        17,       169,    172032,         0,      1.17,      0.10,      1.07,      0.00
        25,    479896,         0,       293,    297984,         0,      2.01,      0.10,      1.90,      0.00
        26,    468298,         0,     11891,  12107776,         0,     63.14,      0.10,     63.01,      0.00
        27,    480010,         0,       179,    182272,         0,      1.31,      0.09,      1.21,      0.00
        28,    480108,         4,        77,     78848,         0,      0.59,      0.09,      0.50,      0.00
        29,    480126,        11,        52,     53248,         0,      0.47,      0.09,      0.38,      0.00
        30,    479993,         0,       196,    200192,         0,      1.39,      0.10,      1.30,      0.00
        31,    480114,        10,        65,     66048,         0,      0.55,      0.10,      0.45,      0.00
        32,    480086,        30,        73,     73728,         0,      0.56,      0.10,      0.46,      0.00
        33,    480079,        37,        73,     74240,         0,      0.61,      0.10,      0.51,      0.00
        34,    459965,         0,     20224,  20584448,         0,    107.26,      0.10,    107.12,      0.00
        35,    480146,        16,        27,     27648,         0,      0.30,      0.10,      0.20,      0.00
        36,    480074,         0,       115,    116224,         0,      0.78,      0.10,      0.68,      0.00
        37,    480125,         0,        64,     65024,         0,      0.61,      0.10,      0.51,      0.00
        38,    318581,         0,    161608, 164516864,         0,    517.22,      0.11,    516.84,      0.00
        39,    480010,         0,       179,    183296,         0,      1.19,      0.10,      1.09,      0.00
        40,    480068,        10,       111,    113152,         0,      0.78,      0.11,      0.67,      0.00
        41,    480144,        19,        26,     26624,         0,      0.27,      0.10,      0.17,      0.00
        42,    480023,         0,       166,    167936,         0,      1.17,      0.10,      1.07,      0.00
        43,    480145,        12,        32,     32768,         0,      0.27,      0.10,      0.17,      0.00
        44,    480119,        31,        39,     39936,         0,      0.35,      0.10,      0.25,      0.00
        45,    340539,         0,    139650, 142157312,         0,    492.44,      0.10,    492.09,      0.00
        46,    480074,        21,        94,     95744,         0,      0.67,      0.10,      0.57,      0.00
        47,    480136,         0,        53,     52736,         0,      0.44,      0.10,      0.34,      0.00
        48,    480117,         0,        72,     73728,         0,      0.52,      0.10,      0.42,      0.00
        49,    462430,         0,     17759,  18084864,         0,     94.37,      0.10,     94.23,      0.00
        50,    477930,         0,      2259,   2296832,         0,     12.82,      0.10,     12.72,      0.00
        51,    480148,        18,        23,     23552,         0,      0.23,      0.09,      0.14,      0.00
        52,    479156,         0,      1033,   1053696,         0,      6.27,      0.10,      6.16,      0.00
        53,    480094,         0,        95,     96256,         0,      0.71,      0.10,      0.61,      0.00
        54,    479836,        31,       322,    328704,         0,      2.09,      0.10,      1.99,      0.00
        55,    480046,         4,       139,    142336,         0,      1.08,      0.10,      0.98,      0.00
        56,    443407,         0,     36782,  37445120,         0,    179.27,      0.10,    179.10,      0.00
        57,    480145,        32,        12,     12288,         0,      0.16,      0.10,      0.07,      0.00
        58,    480047,        19,       123,    125440,         0,      0.86,      0.09,      0.77,      0.00
        59,    480143,        37,         9,      9216,         0,      0.13,      0.09,      0.04,      0.00
        60,    480063,        25,       101,    102912,         0,      0.74,      0.09,      0.65,      0.00
        61,    480094,        25,        70,     70656,         0,      0.57,      0.10,      0.47,      0.00
        62,    474974,         0,      5215,   5310464,         0,     28.56,      0.10,     28.45,      0.00
        63,    480117,        37,        35,     35840,         0,      0.34,      0.10,      0.23,      0.00
        64,    480014,         0,       175,    177664,         0,      1.31,      0.10,      1.21,      0.00
        65,    479730,         0,       459,    468480,         0,      2.86,      0.10,      2.75,      0.00
        66,    480106,        35,        48,     49152,         0,      0.44,      0.10,      0.34,      0.00
        67,    480149,        34,         6,      6144,         0,      0.14,      0.09,      0.04,      0.00
        68,    189353,         0,    290836, 296086016,         0,   1857.54,      0.09,   1856.97,      0.00
        69,    480128,         0,        61,     62464,         0,      0.52,      0.10,      0.42,      0.00
        70,    480043,         7,       139,    141312,         0,      1.04,      0.10,      0.94,      0.00
        71,    426397,         0,     53792,  54748672,         0,    235.37,      0.10,    235.16,      0.00
        72,    480144,         7,        38,     38912,         0,      0.33,      0.10,      0.22,      0.00
        73,    479938,        22,       229,    233472,         0,      1.49,      0.10,      1.39,      0.00
        74,    458153,         0,     22036,  22432768,         0,    116.30,      0.10,    116.16,      0.00
        75,    477418,         0,      2771,   2821632,         0,     15.30,      0.10,     15.20,      0.00
        76,    480147,         9,        33,     33792,         0,      0.34,      0.10,      0.23,      0.00
