queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,    480075,        35,        79,     41984,         0,      0.62,      0.11,      0.51,      0.00
         1,    480064,        87,        38,     40960,         0,      0.39,      0.09,      0.29,      0.00
         2,    480019,        74,        96,     61440,         0,      0.68,      0.10,      0.57,      0.00
         3,    479966,        57,       166,    207360,         0,      1.22,      0.09,      1.13,      0.00
         4,    480012,        88,        89,    134144,         0,      0.64,      0.10,      0.55,      0.00
         5,    479980,        90,       119,     62464,         0,      0.86,      0.12,      0.74,      0.00
         6,    479453,        59,       677,    363520,         0,      4.40,      0.10,      4.29,      0.00
         7,    480036,        64,        89,     86016,         0,      0.72,      0.10,      0.62,      0.00
         8,    480079,        59,        51,     36352,         0,      0.39,      0.10,      0.29,      0.00
         9,    480084,        77,        28,     25088,         0,      0.29,      0.11,      0.18,      0.00
        10,    480028,        50,       111,     88064,         0,      0.83,      0.09,      0.74,      0.00
        11,    479958,        30,       201,    352768,         0,      1.38,      0.09,      1.28,      0.00
        12,    480000,        78,       111,     64512,         0,      0.86,      0.10,      0.76,      0.00
        13,    479851,        91,       247,    168960,         0,      1.64,      0.10,      1.54,      0.00
        14,    480069,         0,       120,     61440,         0,      0.90,      0.10,      0.79,      0.00
        15,    480045,        42,       102,    176640,         0,      0.76,      0.10,      0.66,      0.00
        16,    480036,        96,        57,     36864,         0,      0.50,      0.10,      0.40,      0.00
        17,    480014,        45,       130,     72192,         0,      0.89,      0.10,      0.79,      0.00
        18,    479940,        96,       153,     83968,         0,      1.15,      0.11,      1.05,      0.00
        19,    480023,        79,        87,     45568,         0,      0.70,      0.10,      0.59,      0.00
        20,    480008,        34,       147,     77312,         0,      1.11,      0.10,      1.01,      0.00
        21,    480058,        66,        65,     61952,         0,      0.48,      0.10,      0.38,      0.00
        22,    479855,        91,       243,    135168,         0,      1.56,      0.10,      1.45,      0.00
        23,    480075,        92,        22,     18944,         0,      0.22,      0.10,      0.13,      0.00
        24,    480089,        53,        47,     31232,         0,      0.43,      0.10,      0.32,      0.00
        25,    480080,        31,        78,     46080,         0,      0.59,      0.10,      0.48,      0.00
        26,    479979,        31,       179,     96768,         0,      1.21,      0.10,      1.11,      0.00
        27,    480072,        90,        27,     14848,         0,      0.28,      0.10,      0.18,      0.00
        28,    480066,        52,        71,     51200,         0,      0.64,      0.10,      0.53,      0.00
        29,    480060,        34,        95,     92160,         0,      0.79,      0.10,      0.69,      0.00
        30,    480004,        95,        90,     55296,         0,      0.67,      0.10,      0.57,      0.00
        31,    480063,        70,        56,     39424,         0,      0.46,      0.10,      0.36,      0.00
